"PERSON_ID","Employee_count","contract_type","work_condition","job_category","ECONOMIC_SECTOR","PAY","Work_description","Company_category","Working_hours","job_dep"
27764,"tr_6","CDI","C","O","OZ",28837,"333e","ct_1",1820,"33"
27772,"tr_6","CDI","C","O","NZ",19341,"684a","ct_9",2521,"33"
27791,"tr_6","CDI","C","O","NZ",14965,"684a","ct_9",1868,"33"
27792,"tr_0","CDI","P","O","QB",31775,"344b","ct_9",715,"33"
27793,"tr_5","CDI","C","O","MA",21167,"479b","ct_9",1634,"93"
27794,"tr_6","CDI","C","O","QA",22176,"451h","ct_3",1820,"33"
27796,"tr_6","CDI","C","O","QB",27557,"434d","ct_8",1823,"33"
27797,"tr_5","CDI","P","O","NZ",13463,"684a","ct_9",1493,"33"
27803,"tr_6","CDI","C","O","CE",39976,"463b","ct_9",1795,"39"
27808,"tr_2","CDI","P","O","IZ",2046,"636d","ct_9",181,"33"
27813,"tr_5","CDI","C","O","JC",19792,"542b","ct_9",1830,"75"
27830,"tr_3","CDI","P","O","NZ",5919,"561f","ct_9",508,"34"
27835,"tr_0","CDI","C","O","QA",13272,"431f","ct_9",692,"34"
27841,"tr_4","CDI","C","O","QA",47158,"344c","ct_9",1789,"34"
27844,"tr_1","TTP","N","O","NZ",15452,"632a","ct_9",1130,"75"
27847,"tr_1","CDI","P","O","IZ",11983,"621f","ct_2",1305,"34"
27891,"tr_4","CDI","P","O","HZ",6982,"642b","ct_9",651,"34"
27892,"tr_2","CDI","C","O","MA",24904,"543b","ct_9",2028,"34"
27895,"tr_4","AUT","C","O","PZ",23744,"421b","ct_1",1820,"34"
27896,"tr_3","CDI","C","O","GZ",27189,"462a","ct_9",2042,"34"
27906,"tr_5","CDI","C","O","QB",34703,"434d","ct_8",1820,"34"
27907,"tr_1","CDI","C","O","MA",33975,"382a","ct_9",1820,"34"
27919,"tr_6","CDI","C","O","KZ",39791,"545c","ct_8",1802,"34"
27920,"tr_5","CDI","N","O","QA",54554,"344a","ct_9",3000,"34"
27930,"tr_1","CDI","C","O","NZ",19531,"543h","ct_9",1723,"34"
27931,"tr_1","CDI","N","O","GZ",44740,"433b","ct_9",1820,"34"
27940,"tr_5","CDI","C","O","LZ",24536,"461f","ct_9",1814,"34"
27952,"tr_2","CDI","C","O","CH",20552,"623a","ct_9",1795,"34"
27970,"tr_5","APP","C","A","SZ",4044,"461e","ct_8",399,"75"
27973,"tr_1","CDI","P","O","QA",16836,"542a","ct_6",799,"34"
27977,"tr_3","CDI","C","O","QB",18727,"434f","ct_8",1719,"34"
27982,"tr_4","CDI","C","O","CB",19641,"675a","ct_9",1746,"30"
27984,"tr_2","TTP","C","O","NZ",17890,"653a","ct_9",1494,"34"
27993,"tr_2","CDI","C","O","QA",17386,"526a","ct_8",1560,"34"
27996,"tr_2","CDI","C","O","FZ",33721,"681a","ct_9",1680,"34"
28002,"tr_1","CDI","C","O","GZ",26154,"462a","ct_9",1468,"34"
28006,"tr_1","CDI","C","O","GZ",17791,"556a","ct_9",1628,"34"
28007,"tr_6","CDI","C","O","KZ",30106,"467a","ct_9",1820,"34"
28048,"tr_6","CDI","C","O","SZ",13879,"433a","ct_9",842,"34"
28050,"tr_6","CDI","C","O","HZ",26025,"654b","ct_9",1558,"34"
28053,"tr_2","CDI","C","O","NZ",18970,"534a","ct_9",1778,"34"
28067,"tr_6","CDI","C","O","QA",17374,"543b","ct_8",1160,"34"
28073,"tr_5","CDI","C","O","QB",19398,"525d","ct_8",1873,"34"
28076,"tr_6","TOA","C","O","RZ",4997,"564b","ct_9",302,"77"
28087,"tr_0","CDI","C","O","NZ",12012,"534a","ct_9",1631,"34"
28101,"tr_6","AUT","C","O","PZ",74674,"422b","ct_1",1831,"34"
28102,"tr_4","CDI","C","O","QB",24943,"434g","ct_8",2036,"34"
28106,"tr_2","AUT","C","O","PZ",6955,"421b","ct_2",607,"38"
28116,"tr_3","CDI","C","O","FZ",2044,"681b","ct_9",252,"34"
28117,"tr_5","CDI","C","O","QB",24910,"434d","ct_8",278,"34"
28118,"tr_5","CDI","C","O","JC",35020,"333e","ct_4",1820,"34"
28119,"tr_4","CDI","P","O","NZ",4488,"684a","ct_9",300,"34"
28128,"tr_4","CDI","C","O","FZ",1490,"621b","ct_9",157,"34"
28134,"tr_1","CDI","P","O","GZ",6998,"373d","ct_9",237,"34"
28140,"tr_1","APP","C","A","FZ",9746,"564b","ct_9",1800,"34"
28141,"tr_5","CDI","C","O","QB",18290,"525d","ct_8",1820,"34"
28142,"tr_1","CDI","C","O","NZ",17430,"684a","ct_8",1652,"34"
28146,"tr_4","CDI","C","O","QB",16739,"526a","ct_9",1447,"34"
28148,"tr_2","CDI","C","O","FZ",6203,"461b","ct_9",899,"34"
28153,"tr_6","CDI","C","O","KZ",31563,"461f","ct_9",1820,"34"
28156,"tr_2","CDI","C","O","CH",24717,"632d","ct_9",1751,"30"
28157,"tr_3","CDI","C","O","RZ",15121,"465c","ct_9",1298,"34"
28161,"tr_6","CDI","C","O","OZ",39331,"332b","ct_2",1820,"34"
28164,"tr_1","CDI","C","O","GZ",20435,"636a","ct_9",1800,"34"
28167,"tr_3","CDI","C","O","FZ",24332,"632d","ct_9",1708,"34"
28171,"tr_2","CDI","C","O","IZ",27487,"377a","ct_9",1284,"13"
28172,"tr_2","CDI","C","O","JA",32126,"352a","ct_9",1909,"34"
28187,"tr_1","CDI","C","O","HZ",13085,"477c","ct_9",1411,"34"
28193,"tr_2","AUT","C","O","PZ",21922,"421b","ct_2",1820,"34"
28194,"tr_3","CDI","C","O","NZ",28319,"381b","ct_9",1745,"30"
28208,"tr_1","CDI","C","O","GZ",34538,"462e","ct_9",1823,"34"
28220,"tr_1","CDI","N","O","QB",30270,"563a","ct_7",3000,"34"
28231,"tr_6","AUT","C","O","QA",21111,"523d","ct_3",1820,"34"
28244,"tr_6","CDI","C","O","HZ",38341,"461d","ct_9",1758,"34"
28245,"tr_6","CDI","C","O","GZ",43236,"374b","ct_9",1820,"34"
28246,"tr_4","CDI","C","O","GZ",33399,"478d","ct_9",1835,"34"
28247,"tr_5","CDI","C","O","OZ",25198,"479b","ct_1",1820,"34"
28261,"tr_6","CDI","C","O","QA",22198,"523d","ct_9",1840,"34"
28268,"tr_6","CDI","C","O","PZ",50857,"524b","ct_1",1820,"31"
28278,"tr_6","CDI","C","O","HZ",39005,"389a","ct_9",1779,"34"
28279,"tr_5","CDI","C","O","HZ",20610,"643a","ct_9",1840,"34"
28280,"tr_3","CDI","P","O","QB",22558,"431f","ct_8",1468,"34"
28288,"tr_2","CDI","C","O","JA",24721,"388a","ct_9",1761,"34"
28290,"tr_1","CDI","N","O","QB",21634,"563a","ct_7",3000,"34"
28291,"tr_2","CDI","C","O","KZ",32357,"372b","ct_9",1820,"34"
28294,"tr_1","CDI","C","O","PZ",4810,"461c","ct_9",297,"75"
28296,"tr_0","CDI","P","O","KZ",4849,"461b","ct_9",208,"31"
28300,"tr_6","CDI","C","O","MB",27691,"342f","ct_5",1820,"34"
28302,"tr_6","AUT","C","O","QA",49702,"431d","ct_3",1855,"34"
28313,"tr_1","CDI","C","O","GZ",14790,"551a","ct_9",1797,"34"
28314,"tr_6","CDI","C","O","GZ",26486,"551a","ct_9",1820,"34"
28317,"tr_0","CDI","P","O","NZ",11098,"534a","ct_9",1214,"34"
28320,"tr_4","CDI","C","O","HZ",21986,"451a","ct_9",1908,"34"
28327,"tr_0","TTP","C","O","NZ",2887,"655a","ct_9",227,"04"
28328,"tr_2","CDI","C","O","QA",56691,"344b","ct_8",1870,"34"
28333,"tr_4","CDI","C","O","QB",21885,"526d","ct_9",1780,"34"
28346,"tr_3","CDI","P","O","MA",12833,"542a","ct_9",1349,"34"
28363,"tr_4","CDD","C","O","QA",17568,"526a","ct_9",1409,"11"
28371,"tr_4","CDI","C","O","OZ",51293,"523b","ct_1",1820,"34"
28372,"tr_6","AUT","C","O","OZ",14096,"523b","ct_1",1719,"34"
28376,"tr_1","CDI","C","O","GZ",31394,"462e","ct_9",1823,"34"
28383,"tr_3","CDI","C","O","JA",23537,"373c","ct_9",642,"34"
28388,"tr_5","CDI","C","O","QA",22609,"432b","ct_3",1836,"34"
28390,"tr_1","TOA","P","O","IZ",2901,"561d","ct_9",240,"34"
28393,"tr_1","CDI","C","O","PZ",21614,"423b","ct_9",1891,"34"
28398,"tr_2","CDI","C","O","FZ",27376,"473c","ct_9",1826,"06"
28399,"tr_3","CDI","P","O","GZ",19388,"634c","ct_9",2085,"34"
28405,"tr_3","CDI","P","O","PZ",17617,"525a","ct_8",1494,"34"
28416,"tr_5","CDI","C","O","GZ",16269,"551a","ct_9",1872,"34"
28417,"tr_6","CDI","C","O","QA",16705,"525d","ct_9",1722,"34"
28427,"tr_4","CDI","C","O","PZ",27595,"341a","ct_8",1820,"34"
28448,"tr_1","TTP","N","O","NZ",3990,"671c","ct_9",371,"34"
28455,"tr_4","CDI","C","O","HZ",24782,"676d","ct_9",1684,"34"
28457,"tr_1","AUT","C","X","QB",6442,"526c","ct_8",724,"34"
28459,"tr_4","CDI","C","O","AZ",24630,"471b","ct_9",2039,"34"
28461,"tr_2","CDI","C","O","PZ",31744,"342c","ct_8",1820,"34"
28480,"tr_2","CDI","C","O","GZ",25299,"653a","ct_9",2043,"34"
28492,"tr_4","CDI","C","O","QA",23498,"451h","ct_9",1750,"34"
28519,"tr_2","CDI","C","O","FZ",11589,"621b","ct_9",693,"34"
28521,"tr_4","CDI","C","O","QB",33888,"434d","ct_8",1820,"34"
28524,"tr_3","AUT","C","X","QB",2714,"434d","ct_8",509,"34"
28529,"tr_5","CDI","C","O","QB",26931,"434c","ct_8",1757,"34"
28531,"tr_5","CDI","C","O","OZ",26241,"388a","ct_1",1206,"34"
28538,"tr_5","CDI","C","O","CM",44741,"387e","ct_9",1789,"92"
28542,"tr_2","CDI","C","O","GZ",25612,"463d","ct_9",1907,"34"
28544,"tr_6","CDI","C","O","PZ",50112,"342b","ct_8",1820,"34"
28548,"tr_1","CDI","N","O","QB",8431,"563b","ct_7",1030,"34"
28551,"tr_0","CDI","N","O","QB",15498,"563a","ct_7",3000,"34"
28561,"tr_1","AUT","C","O","PZ",21841,"421b","ct_2",1820,"34"
28567,"tr_1","CDI","C","O","PZ",23532,"542a","ct_9",1522,"34"
28571,"tr_1","CDI","C","O","RZ",17574,"477b","ct_8",1512,"34"
28577,"tr_6","CDD","C","O","QA",20334,"344c","ct_3",2027,"34"
28578,"tr_2","CDI","C","O","FZ",55178,"374d","ct_9",1743,"13"
28592,"tr_0","CDI","C","O","GZ",4329,"554e","ct_9",502,"34"
28594,"tr_4","CDI","P","O","QB",11625,"563b","ct_8",1078,"34"
28597,"tr_4","AUT","C","O","OZ",20591,"621f","ct_2",1946,"34"
28603,"tr_1","CDI","C","O","HZ",20068,"642a","ct_9",1786,"34"
28609,"tr_2","CDI","C","O","MA",22594,"477d","ct_9",1813,"34"
28613,"tr_6","CDI","C","O","QA",6231,"526a","ct_8",595,"34"
28625,"tr_1","CDI","C","O","GZ",14199,"554a","ct_9",1820,"34"
28631,"tr_1","CDI","C","O","MA",15501,"451e","ct_9",1532,"34"
28649,"tr_1","CDI","C","O","RZ",12457,"564b","ct_8",1130,"34"
28654,"tr_5","CDI","C","O","OZ",50510,"373b","ct_1",1820,"34"
28658,"tr_5","CDI","C","O","GZ",35797,"461e","ct_9",1911,"34"
28666,"tr_5","CDI","C","O","HZ",23353,"641a","ct_9",2200,"31"
28667,"tr_5","CDI","C","O","CA",42457,"387b","ct_9",1784,"34"
28699,"tr_1","CDI","C","O","AZ",3644,"692a","ct_6",378,"34"
28703,"tr_4","CDI","C","O","EZ",4734,"641a","ct_9",317,"34"
28705,"tr_2","CDI","C","O","PZ",26435,"342c","ct_9",1982,"34"
28709,"tr_1","CDI","C","O","GZ",34003,"543f","ct_9",2489,"34"
28715,"tr_1","CDI","C","O","GZ",21942,"634a","ct_9",1857,"34"
28720,"tr_3","CDI","C","O","NZ",9673,"542a","ct_9",889,"34"
28729,"tr_5","CDI","P","O","QB",4939,"563b","ct_8",438,"34"
28753,"tr_3","CDI","C","O","HZ",21588,"451a","ct_9",1819,"34"
28755,"tr_1","CDI","C","O","KZ",18306,"467c","ct_6",1820,"34"
28764,"tr_3","CDI","P","O","PZ",20887,"421b","ct_8",1365,"34"
28768,"tr_6","CDI","C","O","NZ",11270,"684a","ct_9",1578,"34"
28787,"tr_2","CDI","P","O","QB",16174,"434a","ct_8",1502,"34"
28790,"tr_6","AUT","C","O","QA",24647,"526a","ct_3",1868,"34"
28792,"tr_3","CDI","C","O","FZ",19659,"632f","ct_9",1818,"34"
28793,"tr_1","CDI","C","O","LZ",26213,"461b","ct_9",1526,"34"
28798,"tr_1","CDI","C","O","FZ",6241,"681a","ct_9",934,"34"
28801,"tr_6","CDI","C","O","KZ",24157,"467b","ct_9",1820,"34"
28805,"tr_1","CDI","C","O","GZ",11897,"463b","ct_9",803,"13"
28806,"tr_4","CDD","C","O","JA",14779,"478c","ct_9",1683,"34"
28817,"tr_6","CDI","C","O","QA",19563,"525d","ct_3",1823,"34"
28820,"tr_6","CDI","C","O","CA",32047,"475b","ct_9",1809,"30"
28822,"tr_1","CDI","C","O","MA",23224,"676e","ct_6",1237,"34"
28823,"tr_3","CDI","P","O","KZ",16713,"375b","ct_9",1456,"34"
28824,"tr_3","CDI","C","O","PZ",9874,"422b","ct_4",693,"34"
28829,"tr_0","TTP","N","O","NZ",19285,"563b","ct_9",1590,"34"
28831,"tr_2","CDI","C","O","QA",12939,"526e","ct_9",1190,"34"
28833,"tr_1","CDI","C","O","GZ",9581,"554d","ct_6",1018,"34"
28838,"tr_4","CDI","C","O","GZ",21059,"463c","ct_9",1126,"34"
28840,"tr_3","CDI","C","O","NZ",40919,"373b","ct_9",1784,"34"
28851,"tr_2","CDI","C","O","EZ",27599,"676a","ct_9",1982,"34"
28861,"tr_3","CDI","C","O","EZ",30014,"641a","ct_9",1161,"34"
28870,"tr_6","CDI","P","O","GZ",12291,"552a","ct_9",1352,"34"
28876,"tr_3","CDI","C","O","QB",72360,"344b","ct_9",1352,"34"
28877,"tr_6","CDI","C","O","QA",17249,"525d","ct_9",1750,"34"
28878,"tr_5","CDI","C","O","QA",17240,"525d","ct_9",1288,"34"
28879,"tr_3","CDI","C","O","OZ",22738,"488a","ct_9",1818,"34"
28888,"tr_4","CDI","C","O","GZ",14741,"551a","ct_9",1478,"34"
28894,"tr_5","CDI","P","O","OZ",28308,"461f","ct_1",1459,"34"
28896,"tr_3","CDI","C","O","QB",15237,"526d","ct_8",1820,"34"
28909,"tr_1","APP","C","A","RZ",2419,"435b","ct_9",592,"42"
28912,"tr_2","CDI","C","O","KZ",83043,"373d","ct_9",1705,"81"
28915,"tr_2","CDI","P","O","RZ",4689,"424a","ct_8",566,"34"
28916,"tr_5","CDI","C","O","PZ",30805,"341a","ct_8",1820,"37"
28926,"tr_6","CDI","P","O","QA",17100,"525d","ct_9",1633,"34"
28928,"tr_3","CDI","C","O","NZ",28386,"464a","ct_8",1688,"34"
28931,"tr_1","CDI","C","O","RZ",5193,"564b","ct_8",572,"34"
28936,"tr_3","AUT","C","O","QB",34025,"472d","ct_2",2028,"34"
28943,"tr_2","CDI","C","O","GZ",18240,"643a","ct_9",1974,"34"
28949,"tr_3","CDI","C","O","GZ",42713,"389a","ct_9",1900,"34"
28954,"tr_5","CDI","C","O","FZ",39875,"485a","ct_9",1820,"34"
28967,"tr_5","CDI","C","O","HZ",21411,"451a","ct_9",1815,"34"
28974,"tr_3","CDI","C","O","QB",21411,"526a","ct_8",1864,"34"
28975,"tr_4","CDI","P","O","QB",6445,"434d","ct_8",552,"34"
28985,"tr_6","CDI","P","O","OZ",27094,"333f","ct_2",1578,"34"
28993,"tr_3","CDI","C","O","HZ",17182,"643a","ct_9",1957,"34"
29011,"tr_1","CDI","C","O","IZ",9673,"468a","ct_9",765,"34"
29014,"tr_3","CDI","C","O","HZ",9821,"462e","ct_9",338,"13"
29016,"tr_3","CDI","P","O","CB",6699,"553c","ct_9",726,"69"
29017,"tr_4","CDI","P","O","QB",18616,"461f","ct_9",1941,"34"
29019,"tr_3","CDI","C","O","MC",24179,"464a","ct_9",1816,"34"
29024,"tr_1","CDI","P","O","SZ",12489,"562a","ct_6",1421,"34"
29026,"tr_1","CDI","C","O","FZ",8634,"681a","ct_9",1657,"34"
29047,"tr_6","CDI","C","O","LZ",19888,"461f","ct_5",1820,"34"
29054,"tr_6","CDI","C","O","JB",29102,"478d","ct_9",1820,"75"
29068,"tr_6","CDI","C","O","OZ",34896,"524b","ct_1",1820,"34"
29074,"tr_3","CDI","C","O","GZ",30679,"374a","ct_9",1820,"67"
29080,"tr_5","CDI","C","O","GZ",18798,"551a","ct_9",1814,"34"
29081,"tr_5","CDI","C","O","IZ",20689,"478c","ct_9",1236,"75"
29091,"tr_4","CDI","C","O","JC",29236,"388c","ct_9",1810,"34"
29094,"tr_4","CDI","P","O","QB",16249,"526a","ct_8",1290,"34"
29099,"tr_6","CDI","C","O","QA",50961,"344a","ct_8",1820,"34"
29101,"tr_6","CDI","C","O","OZ",33666,"478c","ct_8",1857,"34"
29104,"tr_2","CDI","C","O","MA",20504,"478a","ct_9",884,"34"
29107,"tr_5","CDI","P","O","QA",23233,"432d","ct_9",1335,"34"
29110,"tr_1","CDI","C","O","GZ",7143,"652a","ct_9",745,"34"
29125,"tr_6","CDI","C","O","QA",38921,"431f","ct_8",1373,"34"
29132,"tr_1","CDI","N","O","QB",16005,"563a","ct_7",3000,"34"
29139,"tr_0","CDI","N","O","QB",7230,"563a","ct_7",1513,"34"
29144,"tr_1","CDI","C","O","MC",14438,"526b","ct_9",1629,"34"
29148,"tr_3","CDI","C","O","NZ",8604,"534a","ct_9",991,"34"
29152,"tr_3","CDI","C","O","GZ",22507,"487b","ct_9",1598,"34"
29154,"tr_3","CDI","P","O","HZ",14528,"451a","ct_9",1274,"34"
29157,"tr_1","CDI","N","O","QB",5806,"563b","ct_7",632,"34"
29171,"tr_1","CDD","P","O","GZ",2935,"684a","ct_9",298,"34"
29173,"tr_3","CDI","C","O","QB",34757,"434d","ct_8",1820,"34"
29178,"tr_3","CDI","C","O","GZ",21153,"551a","ct_9",2161,"34"
29195,"tr_3","CDI","C","O","PZ",23280,"341b","ct_8",1747,"34"
29197,"tr_4","CDI","C","O","PZ",36135,"341a","ct_8",1668,"34"
29210,"tr_1","CDI","C","O","KZ",55668,"371a","ct_9",1820,"92"
29219,"tr_5","CDD","C","O","CA",20561,"543f","ct_9",1820,"34"
29220,"tr_2","CDI","C","O","GZ",33448,"344d","ct_9",1805,"34"
29225,"tr_5","CDI","C","O","GZ",27096,"462b","ct_9",1820,"93"
29233,"tr_3","CDI","C","O","CA",5264,"554a","ct_9",607,"34"
29244,"tr_5","CDI","C","O","QA",18223,"525d","ct_9",1676,"34"
29253,"tr_2","CDD","P","O","CA",2399,"554a","ct_9",222,"34"
29256,"tr_6","CDD","C","O","QA",5557,"526a","ct_3",404,"34"
29257,"tr_1","CDI","C","O","GZ",8228,"554e","ct_9",689,"34"
29262,"tr_2","CDI","C","O","QA",16174,"526e","ct_9",1779,"34"
29268,"tr_3","CDI","P","O","NZ",13459,"684a","ct_9",1552,"34"
29269,"tr_6","CDI","C","O","GZ",46937,"462e","ct_9",1820,"34"
29272,"tr_3","CDI","C","O","MA",43936,"381b","ct_9",1858,"34"
29274,"tr_2","CDI","C","O","QB",28990,"543b","ct_8",1820,"34"
29283,"tr_6","CDI","P","O","QA",22147,"432d","ct_3",2004,"34"
29284,"tr_5","CDI","C","O","NZ",33531,"691e","ct_8",2355,"34"
29289,"tr_4","CDI","C","O","HZ",29859,"333c","ct_9",1820,"34"
29290,"tr_1","CDI","C","O","GZ",3344,"564b","ct_9",136,"30"
29292,"tr_5","CDI","C","O","JA",21648,"478a","ct_9",1820,"34"
29295,"tr_3","CDI","C","O","MC",51634,"387d","ct_9",1692,"34"
29301,"tr_3","AUT","C","X","CA",15063,"674c","ct_9",1604,"34"
29307,"tr_1","CDI","N","O","QB",23234,"563a","ct_7",3000,"34"
29314,"tr_5","AUT","C","X","KZ",10003,"545a","ct_9",1310,"34"
29320,"tr_4","AUT","C","O","OZ",51554,"351a","ct_1",1820,"34"
29321,"tr_6","AUT","P","O","OZ",19570,"524c","ct_2",1638,"34"
29325,"tr_2","CDI","C","O","CA",31734,"461b","ct_9",1820,"34"
29327,"tr_1","CDI","N","O","QB",34275,"563a","ct_7",3000,"34"
29329,"tr_2","CDI","C","O","IZ",13324,"636d","ct_9",1491,"34"
29331,"tr_2","CDI","C","O","GZ",22406,"543f","ct_9",1768,"34"
29334,"tr_6","CDI","C","O","QA",27617,"431f","ct_9",1820,"34"
29340,"tr_4","CDI","P","O","NZ",8583,"684a","ct_8",1395,"34"
29348,"tr_1","CDI","C","O","GZ",23055,"542a","ct_9",1890,"34"
29351,"tr_1","CDI","C","O","NZ",25820,"461b","ct_9",1884,"34"
29352,"tr_1","CDI","P","O","FZ",11428,"542a","ct_9",1284,"34"
29358,"tr_4","CDI","P","O","PZ",10312,"422e","ct_8",1274,"34"
29378,"tr_3","CDI","C","O","HZ",14025,"655a","ct_9",1227,"34"
29391,"tr_4","CDI","P","O","QB",16841,"685a","ct_8",1589,"34"
29392,"tr_2","CDI","C","O","FZ",18458,"632a","ct_9",1526,"11"
29415,"tr_1","CDI","C","O","CC",18838,"476a","ct_9",964,"34"
29417,"tr_0","TOA","P","O","IZ",3094,"561f","ct_9",420,"34"
29423,"tr_3","CDI","P","O","IZ",1596,"561d","ct_9",175,"29"
29442,"tr_4","AUT","C","O","OZ",21927,"523b","ct_1",1820,"34"
29445,"tr_6","CDI","C","O","HZ",46027,"388c","ct_9",1827,"34"
29446,"tr_4","CDI","C","O","DZ",52042,"625h","ct_9",1771,"34"
29448,"tr_1","CDD","P","O","NZ",1302,"684a","ct_9",148,"34"
29452,"tr_1","CDI","C","O","IZ",13314,"561d","ct_9",1495,"34"
29464,"tr_1","CDI","C","O","MA",40652,"372e","ct_9",1712,"34"
29470,"tr_1","CDI","C","O","NZ",5153,"477b","ct_9",814,"34"
29479,"tr_6","CDI","P","O","NZ",4535,"684a","ct_9",753,"34"
29501,"tr_6","CDI","P","O","QB",20508,"526a","ct_8",1720,"34"
29509,"tr_5","CDI","C","O","NZ",22320,"641a","ct_9",2136,"13"
29511,"tr_1","CDI","C","O","GZ",21461,"553c","ct_9",1893,"34"
29516,"tr_1","CDD","P","O","GZ",1948,"554b","ct_9",208,"34"
29521,"tr_3","CDI","P","O","QB",4003,"563b","ct_9",644,"34"
29522,"tr_5","CDI","C","O","HZ",41963,"387b","ct_9",1782,"30"
29523,"tr_1","CDI","C","O","GZ",34228,"344d","ct_9",1673,"34"
29527,"tr_2","CDI","C","O","GZ",25463,"461b","ct_9",1820,"34"
29532,"tr_5","CDI","C","O","PZ",35296,"341a","ct_8",1820,"34"
29534,"tr_6","CDI","C","O","KZ",32869,"376e","ct_8",1802,"34"
29544,"tr_6","AUT","P","O","QA",13805,"526a","ct_3",909,"34"
29547,"tr_2","CDI","P","O","QA",32251,"344b","ct_8",850,"34"
29548,"tr_1","CDI","C","O","CG",38506,"478b","ct_9",1878,"34"
29576,"tr_6","AUT","C","O","OZ",18986,"524c","ct_2",1850,"34"
29582,"tr_4","CDI","C","O","GZ",15409,"551a","ct_9",1539,"34"
29583,"tr_2","CDI","C","O","QA",37721,"433a","ct_9",2028,"34"
29585,"tr_1","CDI","C","O","QA",12149,"526b","ct_6",1711,"34"
29589,"tr_1","CDI","C","O","FZ",4877,"632a","ct_9",607,"34"
29600,"tr_2","CDI","P","O","SZ",6301,"562b","ct_9",1029,"34"
29618,"tr_6","CDI","C","O","JC",51011,"388b","ct_9",1820,"34"
29619,"tr_5","CDI","P","O","NZ",8115,"684a","ct_9",1105,"34"
29624,"tr_1","CDI","C","O","NZ",46914,"372a","ct_9",1697,"13"
29625,"tr_6","AUT","C","O","MB",49011,"342f","ct_1",1880,"34"
29627,"tr_2","AUT","P","O","QB",13407,"563b","ct_2",1305,"34"
29631,"tr_3","CDI","C","O","EZ",20903,"641a","ct_9",2134,"34"
29636,"tr_1","APP","C","A","IZ",3191,"561d","ct_9",1111,"34"
29638,"tr_5","CDD","C","O","LZ",3426,"542a","ct_9",250,"34"
29640,"tr_5","AUT","P","X","OZ",11909,"524c","ct_2",1456,"34"
29650,"tr_1","CDI","N","O","QB",19482,"563a","ct_7",3000,"34"
29654,"tr_4","CDI","C","O","PZ",28827,"341a","ct_8",1820,"34"
29658,"tr_3","CDI","C","O","CI",37698,"473c","ct_9",2028,"34"
29665,"tr_3","CDI","C","O","CA",20758,"625f","ct_9",1666,"34"
29668,"tr_2","CDI","C","O","FZ",44061,"542a","ct_9",1624,"34"
29671,"tr_3","CDI","C","O","MA",33688,"382d","ct_9",1820,"34"
29673,"tr_6","AUT","C","O","QB",27366,"563a","ct_2",1820,"34"
29674,"tr_2","CDI","C","O","GZ",21735,"634c","ct_9",1811,"34"
29692,"tr_1","CDI","P","O","IZ",11609,"561d","ct_9",1234,"34"
29693,"tr_3","CDI","C","O","CH",24488,"484b","ct_9",1382,"34"
29699,"tr_2","CDI","C","O","HZ",24765,"477b","ct_9",1820,"34"
29701,"tr_3","CDI","C","O","MA",25003,"472a","ct_9",1831,"34"
29711,"tr_1","CDI","C","O","IZ",13549,"561d","ct_9",1836,"34"
29716,"tr_6","CDI","C","O","KZ",31484,"467a","ct_9",1820,"34"
29730,"tr_1","CDI","P","O","GZ",9421,"553c","ct_9",725,"30"
29732,"tr_1","CDI","C","O","IZ",6124,"477c","ct_9",569,"34"
29738,"tr_6","CDI","C","O","NZ",22022,"534a","ct_9",1715,"34"
29746,"tr_6","CDI","C","O","KZ",28080,"467c","ct_9",1176,"30"
29752,"tr_4","CDI","C","O","QB",20217,"434e","ct_8",1613,"34"
29754,"tr_1","CDI","P","O","SZ",9753,"435b","ct_8",965,"35"
29755,"tr_6","CDI","C","O","SZ",19399,"543g","ct_8",1764,"75"
29756,"tr_6","CDI","C","O","CA",22210,"625f","ct_9",1876,"35"
29758,"tr_5","AUT","C","O","QB",9337,"676e","ct_8",1774,"35"
29759,"tr_3","CDI","C","O","GZ",27647,"477a","ct_9",1820,"35"
29767,"tr_2","CDI","C","O","HZ",19910,"652a","ct_9",1823,"35"
29769,"tr_1","CDI","C","O","SZ",8096,"435b","ct_8",1057,"29"
29773,"tr_5","CDI","C","O","KZ",34519,"545c","ct_9",1755,"35"
29775,"tr_3","CDI","C","O","CC",23431,"623a","ct_9",1928,"35"
29778,"tr_3","CDI","C","O","JC",20035,"543f","ct_9",1820,"35"
29779,"tr_4","CDI","C","O","QB",21430,"434d","ct_8",1711,"35"
29780,"tr_1","CDI","C","O","KZ",24376,"467c","ct_6",1764,"35"
29783,"tr_2","TTP","C","O","NZ",10813,"676e","ct_9",538,"35"
29790,"tr_1","CDI","C","O","KZ",34237,"467a","ct_9",1879,"35"
29791,"tr_5","CDI","C","O","OZ",30679,"332b","ct_4",1820,"35"
29795,"tr_1","CDI","C","O","QB",10835,"435b","ct_9",1462,"35"
29809,"tr_1","CDI","C","O","IZ",10011,"468a","ct_9",1180,"35"
29810,"tr_6","CDI","C","O","CL",27458,"477a","ct_9",2006,"35"
29811,"tr_2","CDI","C","O","GZ",19824,"636a","ct_9",1670,"35"
29821,"tr_1","CDI","C","O","RZ",19603,"424a","ct_8",1294,"35"
29830,"tr_2","CDI","C","O","GZ",21309,"554b","ct_9",1648,"35"
29834,"tr_3","AUT","P","O","QB",18883,"563b","ct_2",1575,"35"
29836,"tr_6","TOA","C","O","NZ",5710,"691c","ct_8",602,"35"
